,game_date,game_id,season,week,posteam,passer_id,passer,qb_hit,pass_length,pass_location,passing_yards,pass_touchdown,interception,sack,pass_attempt,complete_pass,epa,success
26949,2019-11-17,2019_11_ATL_CAR,2019,11,CAR,00-0034577,K.Allen,0.0,short,left,8.0,0.0,0.0,0.0,1.0,1.0,0.12368412932846695,1.0
26951,2019-11-17,2019_11_ATL_CAR,2019,11,CAR,00-0034577,K.Allen,0.0,short,left,7.0,0.0,0.0,0.0,1.0,1.0,-0.622008565464057,0.0
26953,2019-11-17,2019_11_ATL_CAR,2019,11,CAR,00-0034577,K.Allen,1.0,deep,right,19.0,0.0,0.0,0.0,1.0,1.0,1.86683767332579,1.0
26954,2019-11-17,2019_11_ATL_CAR,2019,11,CAR,00-0034577,K.Allen,0.0,short,right,9.0,0.0,0.0,0.0,1.0,1.0,0.38585713409702294,1.0
26956,2019-11-17,2019_11_ATL_CAR,2019,11,CAR,00-0034577,K.Allen,0.0,deep,right,0.0,0.0,0.0,0.0,1.0,0.0,-0.1578898104489781,0.0
26957,2019-11-17,2019_11_ATL_CAR,2019,11,CAR,00-0034577,K.Allen,0.0,deep,right,0.0,0.0,1.0,0.0,1.0,0.0,-2.166238523204811,0.0
26961,2019-11-17,2019_11_ATL_CAR,2019,11,CAR,00-0034577,K.Allen,0.0,short,left,0.0,0.0,0.0,0.0,1.0,0.0,-0.5840472565032542,0.0
26964,2019-11-17,2019_11_ATL_CAR,2019,11,CAR,00-0034577,K.Allen,0.0,short,right,23.0,0.0,0.0,0.0,1.0,1.0,1.67943099536933,1.0
26967,2019-11-17,2019_11_ATL_CAR,2019,11,CAR,00-0034577,K.Allen,0.0,short,left,2.0,0.0,0.0,0.0,1.0,1.0,-0.9144562187138945,0.0
26968,2019-11-17,2019_11_ATL_CAR,2019,11,CAR,00-0034577,K.Allen,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.07270036195404828,1.0
26969,2019-11-17,2019_11_ATL_CAR,2019,11,CAR,00-0034577,K.Allen,1.0,,,0.0,0.0,0.0,1.0,1.0,0.0,-4.006073527503759,0.0
26975,2019-11-17,2019_11_ATL_CAR,2019,11,ATL,00-0026143,M.Ryan,0.0,short,middle,11.0,0.0,0.0,0.0,1.0,1.0,0.9552330691367388,1.0
26976,2019-11-17,2019_11_ATL_CAR,2019,11,ATL,00-0026143,M.Ryan,0.0,short,right,11.0,0.0,0.0,0.0,1.0,1.0,0.8002452865475789,1.0
26977,2019-11-17,2019_11_ATL_CAR,2019,11,ATL,00-0026143,M.Ryan,0.0,short,right,0.0,0.0,0.0,0.0,1.0,0.0,-0.4729134339140728,0.0
26978,2019-11-17,2019_11_ATL_CAR,2019,11,ATL,00-0026143,M.Ryan,0.0,short,middle,12.0,0.0,0.0,0.0,1.0,1.0,1.1532378641422838,1.0
26980,2019-11-17,2019_11_ATL_CAR,2019,11,ATL,00-0026143,M.Ryan,0.0,short,left,6.0,1.0,0.0,0.0,1.0,1.0,2.035742956388276,1.0
26981,2019-11-17,2019_11_ATL_CAR,2019,11,ATL,00-0026143,M.Ryan,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,-0.947,0.0
26985,2019-11-17,2019_11_ATL_CAR,2019,11,CAR,00-0034577,K.Allen,1.0,short,middle,0.0,0.0,0.0,0.0,1.0,0.0,-0.845572289545089,0.0
26986,2019-11-17,2019_11_ATL_CAR,2019,11,CAR,00-0034577,K.Allen,0.0,short,left,13.0,0.0,0.0,0.0,1.0,1.0,0.7980107674375176,1.0
26990,2019-11-17,2019_11_ATL_CAR,2019,11,ATL,00-0026143,M.Ryan,1.0,,,0.0,0.0,0.0,1.0,1.0,0.0,-2.3281390690244734,0.0
26992,2019-11-17,2019_11_ATL_CAR,2019,11,CAR,00-0034577,K.Allen,0.0,short,left,14.0,0.0,0.0,0.0,1.0,1.0,0.7565818750299513,1.0
26994,2019-11-17,2019_11_ATL_CAR,2019,11,CAR,00-0034577,K.Allen,0.0,short,left,10.0,0.0,0.0,0.0,1.0,1.0,1.0481898370198905,1.0
26995,2019-11-17,2019_11_ATL_CAR,2019,11,CAR,00-0034577,K.Allen,0.0,deep,left,26.0,0.0,0.0,0.0,1.0,1.0,1.48728131595999,1.0
26996,2019-11-17,2019_11_ATL_CAR,2019,11,CAR,00-0034577,K.Allen,0.0,short,left,13.0,0.0,0.0,0.0,1.0,1.0,0.8175667922478169,1.0
26998,2019-11-17,2019_11_ATL_CAR,2019,11,CAR,00-0034577,K.Allen,1.0,short,right,0.0,0.0,0.0,0.0,1.0,0.0,-0.46619705215562135,0.0
26999,2019-11-17,2019_11_ATL_CAR,2019,11,CAR,00-0034577,K.Allen,0.0,short,left,6.0,0.0,0.0,0.0,1.0,1.0,-0.007971425424329937,0.0
27000,2019-11-17,2019_11_ATL_CAR,2019,11,CAR,00-0034577,K.Allen,0.0,short,right,4.0,0.0,0.0,0.0,1.0,1.0,0.9799023074447177,1.0
27002,2019-11-17,2019_11_ATL_CAR,2019,11,CAR,00-0034577,K.Allen,0.0,short,left,0.0,0.0,0.0,0.0,1.0,0.0,-0.750044523156248,0.0
27003,2019-11-17,2019_11_ATL_CAR,2019,11,CAR,00-0034577,K.Allen,0.0,short,left,0.0,0.0,0.0,0.0,1.0,0.0,-1.16165488092475,0.0
